;input_documents;question;output_text;nutrient;url
326;"page_content='Peña-Jorquera H, Cid-Jofré V, Landaeta-Díaz L, Petermann-Rocha F, Martorell M, Zbinden-Foncea H, Ferrari G, Jorquera-Aguilera C, Cristi-Montero C.\nPeña-Jorquera H, et al.\nNutrients. 2023 Jul 21;15(14):3244. doi: 10.3390/nu15143244.\nNutrients. 2023.\nPMID: 37513660\nFree PMC article.\nReview.\n\n\n\n\n\n\n      See all ""Cited by"" articles\n    \n\n\n\n\n        Publication types' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'}";What are the benefits of Calcium in health?; The benefits of calcium in health include improved bone density and reduced risk of osteoporosis.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
327;page_content='outcomes. Additionally, although the number of randomized controlled trials testing the effects of reducing SFA intake on ASCVD outcomes is limited, the available evidence supports the view that replacing SFA with unsaturated fatty acids, particularly polyunsaturated fatty acids, may reduce ASCVD risk. Beyond raising LDL-C and atherogenic lipoprotein particle concentrations, higher intakes of SFA may influence pathways affecting inflammation, cardiac rhythm, hemostasis, apolipoprotein CIII' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'};What are the benefits of Calcium in health?; The benefits of calcium in health include improved bone density and reduced risk of osteoporosis.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
328;"page_content='Burr SD, Chen Y, Hartley CP, Zhao X, Liu J.\nBurr SD, et al.\nSci Rep. 2023 Oct 6;13(1):16832. doi: 10.1038/s41598-023-44030-9.\nSci Rep. 2023.\nPMID: 37803087\nFree PMC article.\n\n\n\n\n\n\n      \n        Plant-Based Nutrition: Exploring Health Benefits for Atherosclerosis, Chronic Diseases, and Metabolic Syndrome-A Comprehensive Review.' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'}";What are the drawbacks of Calcium in health?; The drawbacks of calcium in health are not mentioned in the provided context.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
329;page_content='regarding SFA intake and cardiovascular health. This brief editorial commentary includes a discussion of the evidence regarding SFA intake and cardiovascular health, outlines gaps in the available evidence, and proposes tentative conclusions based on what is known today about SFA consumption and ASCVD risk. Results from observational studies demonstrate that dietary patterns with lower average intakes of SFA are associated with favorable cardiovascular outcomes. Additionally, although the' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'};What are the drawbacks of Calcium in health?; The drawbacks of calcium in health are not mentioned in the provided context.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
330;"page_content=""cardiac rhythm, hemostasis, apolipoprotein CIII production, and high-density lipoprotein function. However, the impacts of these effects on ASCVD risk remain uncertain. In the authors' view, the totality of the evidence supports the current recommendation to limit SFA intake to <10% of total daily energy for the general healthy population and further (e.g., to 5-6% of total daily energy) for patients with hypercholesterolemia."" metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'}";What are the drawbacks of Calcium in health?; The drawbacks of calcium in health are not mentioned in the provided context.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
331;page_content='outcomes. Additionally, although the number of randomized controlled trials testing the effects of reducing SFA intake on ASCVD outcomes is limited, the available evidence supports the view that replacing SFA with unsaturated fatty acids, particularly polyunsaturated fatty acids, may reduce ASCVD risk. Beyond raising LDL-C and atherogenic lipoprotein particle concentrations, higher intakes of SFA may influence pathways affecting inflammation, cardiac rhythm, hemostasis, apolipoprotein CIII' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'};What are the drawbacks of Calcium in health?; The drawbacks of calcium in health are not mentioned in the provided context.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
332;page_content='regarding SFA intake and cardiovascular health. This brief editorial commentary includes a discussion of the evidence regarding SFA intake and cardiovascular health, outlines gaps in the available evidence, and proposes tentative conclusions based on what is known today about SFA consumption and ASCVD risk. Results from observational studies demonstrate that dietary patterns with lower average intakes of SFA are associated with favorable cardiovascular outcomes. Additionally, although the' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'};What are the effect of Calcium deficit in health?; Calcium deficit can lead to negative health effects such as increased risk of cardiovascular disease.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
333;"page_content=""cardiac rhythm, hemostasis, apolipoprotein CIII production, and high-density lipoprotein function. However, the impacts of these effects on ASCVD risk remain uncertain. In the authors' view, the totality of the evidence supports the current recommendation to limit SFA intake to <10% of total daily energy for the general healthy population and further (e.g., to 5-6% of total daily energy) for patients with hypercholesterolemia."" metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'}";What are the effect of Calcium deficit in health?; Calcium deficit can lead to negative health effects such as increased risk of cardiovascular disease.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
334;"page_content='Burr SD, Chen Y, Hartley CP, Zhao X, Liu J.\nBurr SD, et al.\nSci Rep. 2023 Oct 6;13(1):16832. doi: 10.1038/s41598-023-44030-9.\nSci Rep. 2023.\nPMID: 37803087\nFree PMC article.\n\n\n\n\n\n\n      \n        Plant-Based Nutrition: Exploring Health Benefits for Atherosclerosis, Chronic Diseases, and Metabolic Syndrome-A Comprehensive Review.' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'}";What are the effect of Calcium deficit in health?; Calcium deficit can lead to negative health effects such as increased risk of cardiovascular disease.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
335;page_content='outcomes. Additionally, although the number of randomized controlled trials testing the effects of reducing SFA intake on ASCVD outcomes is limited, the available evidence supports the view that replacing SFA with unsaturated fatty acids, particularly polyunsaturated fatty acids, may reduce ASCVD risk. Beyond raising LDL-C and atherogenic lipoprotein particle concentrations, higher intakes of SFA may influence pathways affecting inflammation, cardiac rhythm, hemostasis, apolipoprotein CIII' metadata={'source': 'https://pubmed.ncbi.nlm.nih.gov/34649831/', 'title': 'Saturated fats and cardiovascular health: Current evidence and controversies - PubMed', 'description': 'A diet high in saturated fatty acids (SFA) is a suspected contributor to atherosclerotic cardiovascular disease (ASCVD) risk, in large part because of an effect to raise the low-density lipoprotein cholesterol (LDL-C) concentration. Most dietary guidance from health authorities advocates limiting in …', 'language': 'en'};What are the effect of Calcium deficit in health?; Calcium deficit can lead to negative health effects such as increased risk of cardiovascular disease.;Saturated fat;https://pubmed.ncbi.nlm.nih.gov/34649831/
